1.986312628	1.883354664	1.889887333	1.852032661	1.650998592	1.728119612
1.763213396	1.888358355	1.894130707	1.666499853	2.028960705	1.977671623
1.686975002	1.889324665	1.679316521	3.515533686	5.063537598	1.793796539
1.928368807	1.892179012	1.888941765	3.018468857	2.605605841	1.933596373
1.65242815	1.888646126	2.038521528	1.847871065	1.683980942	1.661208153
1.765151262	1.680585384	1.768026829	1.729482174	1.785679817	1.684811831
1.697267056	1.650767803	1.651102781	1.764503002	1.722021818	1.888837099
1.644916296	1.649252892	1.648450851	1.728119612	1.762670994	1.77038908
1.674221277	1.653983593	1.651799917	1.977671623	1.737396002	1.991555929
1.719093323	1.717086554	1.68767786	1.793796539	1.889130592	1.742906094
1.716599464	1.645221233	1.705392122	1.933596373	1.788653612	1.889880657
1.84749198	1.659637928	1.721410036	1.661208153	1.705957174	2.05711937
1.677037477	1.669865847	1.643324137	1.659106016	1.94976759	1.723459244
1.940549135	1.954946041	1.747646809	1.888579369	1.659230709	1.644227982
1.829558849	1.993234634	1.826686621	1.582211256	1.886184216	1.889313221
1.729329586	2.059288979	1.680966139	1.712610722	1.786279678	1.794976234
1.743875504	1.720038891	1.885299921	1.600718021	1.676429749	1.794836044
1.627168894	1.716956615	1.778477669	1.686132431	1.643553734	1.791154146
